timestep,plant,generation_mw
2024-01-08 12:00:00,SE1_wind,1796.58
2024-01-08 12:00:00,SE1_chp_district,0.0
2024-01-08 12:00:00,SE1_chp_industry,93.6
2024-01-08 12:00:00,SE1_gasturbine,0.0
2024-01-08 12:00:00,SE1_solar,0.05
2024-01-08 12:00:00,SE2_hydro,4901.0
2024-01-08 12:00:00,SE2_wind,3335.03
2024-01-08 12:00:00,SE2_chp_district,185.6
2024-01-08 12:00:00,SE2_chp_industry,423.2
2024-01-08 12:00:00,SE2_gasturbine,0.0
2024-01-08 12:00:00,SE2_solar,0.2
2024-01-08 12:00:00,SE3_hydro,1613.72
2024-01-08 12:00:00,SE3_nuclear,6308.0
2024-01-08 12:00:00,SE3_wind,1203.08
2024-01-08 12:00:00,SE3_chp_district,1600.8
2024-01-08 12:00:00,SE3_chp_industry,420.0
2024-01-08 12:00:00,SE3_gasturbine,0.1
2024-01-08 12:00:00,SE3_solar,16.11
2024-01-08 12:00:00,SE4_hydro,198.03
2024-01-08 12:00:00,SE4_wind,270.53
2024-01-08 12:00:00,SE4_chp_district,368.0
2024-01-08 12:00:00,SE4_chp_industry,332.0
2024-01-08 12:00:00,SE4_gasturbine,0.0
2024-01-08 12:00:00,SE4_condensing,0.0
2024-01-08 12:00:00,SE4_solar,39.02
2024-01-08 13:00:00,SE1_hydro,2670.61
2024-01-08 13:00:00,SE1_wind,1811.64
2024-01-08 13:00:00,SE1_chp_district,0.0
2024-01-08 13:00:00,SE1_chp_industry,53.05
2024-01-08 13:00:00,SE1_gasturbine,0.0
2024-01-08 13:00:00,SE1_solar,0.0
2024-01-08 13:00:00,SE2_hydro,4734.19
2024-01-08 13:00:00,SE2_wind,3484.18
2024-01-08 13:00:00,SE2_chp_district,185.6
2024-01-08 13:00:00,SE2_chp_industry,423.2
2024-01-08 13:00:00,SE2_gasturbine,0.0
2024-01-08 13:00:00,SE2_solar,0.07
2024-01-08 13:00:00,SE3_hydro,1625.68
2024-01-08 13:00:00,SE3_nuclear,6305.0
2024-01-08 13:00:00,SE3_wind,1252.66
2024-01-08 13:00:00,SE3_chp_district,1600.8
2024-01-08 13:00:00,SE3_chp_industry,420.0
2024-01-08 13:00:00,SE3_gasturbine,0.1
2024-01-08 13:00:00,SE3_solar,6.02
2024-01-08 13:00:00,SE4_hydro,198.07
2024-01-08 13:00:00,SE4_wind,331.15
2024-01-08 13:00:00,SE4_chp_district,368.0
2024-01-08 13:00:00,SE4_chp_industry,332.0
2024-01-08 13:00:00,SE4_gasturbine,0.0
2024-01-08 13:00:00,SE4_condensing,0.0
2024-01-08 13:00:00,SE4_solar,18.06
2024-01-08 14:00:00,SE1_hydro,2634.76
2024-01-08 14:00:00,SE1_wind,1784.42
2024-01-08 14:00:00,SE1_chp_district,0.0
2024-01-08 14:00:00,SE1_chp_industry,0.0
2024-01-08 14:00:00,SE1_gasturbine,0.0
2024-01-08 14:00:00,SE1_solar,0.0
2024-01-08 14:00:00,SE2_hydro,4721.75
2024-01-08 14:00:00,SE2_wind,3624.79
2024-01-08 14:00:00,SE2_chp_district,40.89
2024-01-08 14:00:00,SE2_chp_industry,423.2
2024-01-08 14:00:00,SE2_gasturbine,0.0
2024-01-08 14:00:00,SE2_solar,0.0
2024-01-08 14:00:00,SE3_hydro,1661.31
2024-01-08 14:00:00,SE3_nuclear,6305.0
2024-01-08 14:00:00,SE3_wind,1315.75
2024-01-08 14:00:00,SE3_chp_district,1600.8
2024-01-08 14:00:00,SE3_chp_industry,420.0
2024-01-08 14:00:00,SE3_gasturbine,0.1
2024-01-08 14:00:00,SE3_solar,0.94
2024-01-08 14:00:00,SE4_hydro,198.24
2024-01-08 14:00:00,SE4_wind,428.87
2024-01-08 14:00:00,SE4_chp_district,368.0
2024-01-08 14:00:00,SE4_chp_industry,332.0
2024-01-08 14:00:00,SE4_gasturbine,0.0
2024-01-08 14:00:00,SE4_condensing,0.0
2024-01-08 14:00:00,SE4_solar,3.11
2024-01-08 15:00:00,SE1_hydro,2562.95
2024-01-08 15:00:00,SE1_wind,1819.5
2024-01-08 15:00:00,SE1_chp_district,0.0
2024-01-08 15:00:00,SE1_chp_industry,0.0
2024-01-08 15:00:00,SE1_gasturbine,0.0
2024-01-08 15:00:00,SE1_solar,0.0
2024-01-08 15:00:00,SE2_hydro,4444.21
2024-01-08 15:00:00,SE2_wind,3884.0
2024-01-08 15:00:00,SE2_chp_district,0.0
2024-01-08 15:00:00,SE2_chp_industry,423.2
2024-01-08 15:00:00,SE2_gasturbine,0.0
2024-01-08 15:00:00,SE2_solar,0.0
2024-01-08 15:00:00,SE3_hydro,1695.51
2024-01-08 15:00:00,SE3_nuclear,6305.0
2024-01-08 15:00:00,SE3_wind,1356.32
2024-01-08 15:00:00,SE3_chp_district,1600.8
2024-01-08 15:00:00,SE3_chp_industry,420.0
2024-01-08 15:00:00,SE3_gasturbine,0.1
2024-01-08 15:00:00,SE3_solar,0.0
2024-01-08 15:00:00,SE4_hydro,198.26
2024-01-08 15:00:00,SE4_wind,528.33
2024-01-08 15:00:00,SE4_chp_district,368.0
2024-01-08 15:00:00,SE4_chp_industry,332.0
2024-01-08 15:00:00,SE4_gasturbine,0.0
2024-01-08 15:00:00,SE4_condensing,0.0
2024-01-08 15:00:00,SE4_solar,0.0
2024-01-08 16:00:00,SE1_hydro,2514.9
2024-01-08 16:00:00,SE1_wind,1905.34
2024-01-08 16:00:00,SE1_chp_district,0.0
2024-01-08 16:00:00,SE1_chp_industry,0.0
2024-01-08 16:00:00,SE1_gasturbine,0.0
2024-01-08 16:00:00,SE1_solar,0.0
2024-01-08 16:00:00,SE2_hydro,4295.34
2024-01-08 16:00:00,SE2_wind,3997.81
2024-01-08 16:00:00,SE2_chp_district,0.0
2024-01-08 16:00:00,SE2_chp_industry,423.2
2024-01-08 16:00:00,SE2_gasturbine,0.0
2024-01-08 16:00:00,SE2_solar,0.0
2024-01-08 16:00:00,SE3_hydro,1754.56
2024-01-08 16:00:00,SE3_nuclear,6306.0
2024-01-08 16:00:00,SE3_wind,1364.11
2024-01-08 16:00:00,SE3_chp_district,1600.8
2024-01-08 16:00:00,SE3_chp_industry,420.0
2024-01-08 16:00:00,SE3_gasturbine,0.1
2024-01-08 16:00:00,SE3_solar,0.0
2024-01-08 16:00:00,SE4_hydro,198.99
2024-01-08 16:00:00,SE4_wind,592.8
2024-01-08 16:00:00,SE4_chp_district,368.0
2024-01-08 16:00:00,SE4_chp_industry,332.0
2024-01-08 16:00:00,SE4_gasturbine,0.0
2024-01-08 16:00:00,SE4_condensing,0.0
2024-01-08 16:00:00,SE4_solar,0.0
2024-01-08 17:00:00,SE1_hydro,2472.19
2024-01-08 17:00:00,SE1_wind,2017.96
2024-01-08 17:00:00,SE1_chp_district,0.0
2024-01-08 17:00:00,SE1_chp_industry,0.0
2024-01-08 17:00:00,SE1_gasturbine,0.0
2024-01-08 17:00:00,SE1_solar,0.0
2024-01-08 17:00:00,SE2_hydro,4093.38
2024-01-08 17:00:00,SE2_wind,4227.21
2024-01-08 17:00:00,SE2_chp_district,0.0
2024-01-08 17:00:00,SE2_chp_industry,423.2
2024-01-08 17:00:00,SE2_gasturbine,0.0
2024-01-08 17:00:00,SE2_solar,0.0
2024-01-08 17:00:00,SE3_hydro,1753.23
2024-01-08 17:00:00,SE3_nuclear,6306.0
2024-01-08 17:00:00,SE3_wind,1336.84
2024-01-08 17:00:00,SE3_chp_district,1600.8
2024-01-08 17:00:00,SE3_chp_industry,420.0
2024-01-08 17:00:00,SE3_gasturbine,0.1
2024-01-08 17:00:00,SE3_solar,0.0
2024-01-08 17:00:00,SE4_hydro,198.15
2024-01-08 17:00:00,SE4_wind,602.78
2024-01-08 17:00:00,SE4_chp_district,368.0
2024-01-08 17:00:00,SE4_chp_industry,332.0
2024-01-08 17:00:00,SE4_gasturbine,0.0
2024-01-08 17:00:00,SE4_condensing,0.0
