timestep,neighbor,flow_mw,direction,cost_eur
t0076,DK1,-740.0,export,-71232.4
t0076,DK2,-1700.0,export,-167790.0
t0076,PL,-600.0,export,-84804.0
t0076,LT,-700.0,export,-75467.0
t0076,DE,-615.0,export,-69648.75
t0077,NO1,-618.52,export,-37958.76
t0077,NO3,1000.0,import,24220.0
t0077,NO4,600.0,import,4290.0
t0077,FI,-1500.0,export,-88620.0
t0077,DK1,-740.0,export,-71232.4
t0077,DK2,-1700.0,export,-167790.0
t0077,PL,-600.0,export,-84804.0
t0077,LT,-700.0,export,-75467.0
t0077,DE,-615.0,export,-69648.75
t0078,NO1,302.54,import,18566.84
t0078,NO3,1000.0,import,24220.0
t0078,NO4,600.0,import,4290.0
t0078,FI,-1500.0,export,-88620.0
t0078,DK1,-740.0,export,-71232.4
t0078,DK2,-1564.25,export,-154391.82
t0078,PL,-600.0,export,-84804.0
t0078,LT,-700.0,export,-75467.0
t0078,DE,-615.0,export,-69648.75
t0079,NO1,1029.51,import,63181.3
t0079,NO3,1000.0,import,24220.0
t0079,NO4,600.0,import,4290.0
t0079,FI,-1500.0,export,-88620.0
t0079,DK1,-740.0,export,-71232.4
t0079,DK2,-1280.91,export,-126425.4
t0079,PL,-600.0,export,-84804.0
t0079,LT,-700.0,export,-75467.0
t0079,DE,-615.0,export,-69648.75
t0080,NO1,1142.96,import,70143.64
t0080,NO3,1000.0,import,24220.0
t0080,NO4,600.0,import,4290.0
t0080,FI,-1500.0,export,-88620.0
t0080,DK1,-740.0,export,-71232.4
t0080,DK2,-1253.31,export,-123701.95
t0080,PL,-600.0,export,-84804.0
t0080,LT,-700.0,export,-75467.0
t0080,DE,-615.0,export,-69648.75
t0081,NO1,1128.3,import,69243.9
t0081,NO3,1000.0,import,24220.0
t0081,NO4,600.0,import,4290.0
t0081,FI,-1500.0,export,-88620.0
t0081,DK1,-740.0,export,-71232.4
t0081,DK2,-1345.7,export,-132820.68
t0081,PL,-600.0,export,-84804.0
t0081,LT,-700.0,export,-75467.0
t0081,DE,-615.0,export,-69648.75
t0082,NO1,1150.41,import,70600.42
t0082,NO3,1000.0,import,24220.0
t0082,NO4,600.0,import,4290.0
t0082,FI,-1500.0,export,-88620.0
t0082,DK1,-740.0,export,-71232.4
t0082,DK2,-1406.44,export,-138816.12
t0082,PL,-600.0,export,-84804.0
t0082,LT,-700.0,export,-75467.0
t0082,DE,-615.0,export,-69648.75
t0083,NO1,1087.55,import,66743.19
t0083,NO3,1000.0,import,24220.0
t0083,NO4,600.0,import,4290.0
t0083,FI,-1500.0,export,-88620.0
t0083,DK1,-740.0,export,-71232.4
t0083,DK2,-1511.44,export,-149179.54
t0083,PL,-600.0,export,-84804.0
t0083,LT,-700.0,export,-75467.0
t0083,DE,-615.0,export,-69648.75
t0084,NO1,1196.89,import,73453.15
t0084,NO3,1000.0,import,24220.0
t0084,NO4,600.0,import,4290.0
t0084,FI,-1500.0,export,-88620.0
t0084,DK1,-740.0,export,-71232.4
t0084,DK2,-1585.24,export,-156463.32
t0084,PL,-600.0,export,-84804.0
t0084,LT,-700.0,export,-75467.0
t0084,DE,-615.0,export,-69648.75
t0085,NO1,1059.7,import,65034.01
t0085,NO3,1000.0,import,24220.0
t0085,NO4,600.0,import,4290.0
t0085,FI,-1321.95,export,-78100.54
t0085,DK1,-740.0,export,-71232.4
t0085,DK2,-1630.27,export,-160907.46
t0085,PL,-600.0,export,-84804.0
t0085,LT,-700.0,export,-75467.0
t0085,DE,-615.0,export,-69648.75
t0086,NO1,1089.78,import,66879.89
t0086,NO3,1000.0,import,24220.0
t0086,NO4,600.0,import,4290.0
t0086,FI,-1454.3,export,-85919.81
t0086,DK1,-740.0,export,-71232.4
t0086,DK2,-1700.0,export,-167790.0
t0086,PL,-600.0,export,-84804.0
t0086,LT,-700.0,export,-75467.0
t0086,DE,-615.0,export,-69648.75
t0087,NO1,1190.22,import,73043.64
t0087,NO3,1000.0,import,24220.0
t0087,NO4,600.0,import,4290.0
t0087,FI,-1500.0,export,-88620.0
t0087,DK1,-740.0,export,-71232.4
t0087,DK2,-1700.0,export,-167790.0
t0087,PL,-600.0,export,-84804.0
t0087,LT,-700.0,export,-75467.0
t0087,DE,-615.0,export,-69648.75
t0088,NO1,828.45,import,50842.21
t0088,NO3,1000.0,import,24220.0
t0088,NO4,600.0,import,4290.0
t0088,FI,-1500.0,export,-88620.0
t0088,DK1,-740.0,export,-71232.4
t0088,DK2,-1700.0,export,-167790.0
t0088,PL,-600.0,export,-84804.0
t0088,LT,-700.0,export,-75467.0
t0088,DE,-615.0,export,-69648.75
t0089,NO1,570.94,import,35038.64
t0089,NO3,1000.0,import,24220.0
t0089,NO4,600.0,import,4290.0
t0089,FI,-1500.0,export,-88620.0
t0089,DK1,-740.0,export,-71232.4
t0089,DK2,-1700.0,export,-167790.0
t0089,PL,-600.0,export,-84804.0
t0089,LT,-700.0,export,-75467.0
t0089,DE,-615.0,export,-69648.75
t0090,NO1,-89.11,export,-5468.52
t0090,NO3,1000.0,import,24220.0
t0090,NO4,600.0,import,4290.0
t0090,FI,-1417.85,export,-83766.29
t0090,DK1,-740.0,export,-71232.4
t0090,DK2,-1700.0,export,-167790.0
t0090,PL,-600.0,export,-84804.0
t0090,LT,-700.0,export,-75467.0
t0090,DE,-615.0,export,-69648.75
t0091,NO1,-768.91,export,-47187.82
t0091,NO3,1000.0,import,24220.0
t0091,NO4,600.0,import,4290.0
t0091,FI,-1500.0,export,-88620.0
t0091,DK1,-740.0,export,-71232.4
t0091,DK2,-1700.0,export,-167790.0
t0091,PL,-600.0,export,-84804.0
t0091,LT,-700.0,export,-75467.0
t0091,DE,-615.0,export,-69648.75
t0092,NO1,-1149.13,export,-70521.87
t0092,NO3,1000.0,import,24220.0
t0092,NO4,600.0,import,4290.0
t0092,FI,-1456.77,export,-86065.91
t0092,DK1,-740.0,export,-71232.4
t0092,DK2,-1700.0,export,-167790.0
t0092,PL,-600.0,export,-84804.0
t0092,LT,-700.0,export,-75467.0
t0092,DE,-615.0,export,-69648.75
t0093,NO1,-2001.76,export,-122848.24
t0093,NO3,1000.0,import,24220.0
t0093,NO4,600.0,import,4290.0
t0093,FI,-1500.0,export,-88620.0
t0093,DK1,-740.0,export,-71232.4
t0093,DK2,-1700.0,export,-167790.0
t0093,PL,-600.0,export,-84804.0
t0093,LT,-700.0,export,-75467.0
t0093,DE,-615.0,export,-69648.75
t0094,NO1,-2145.0,export,-131638.65
t0094,NO3,443.43,import,10739.9
t0094,NO4,600.0,import,4290.0
t0094,FI,-1500.0,export,-88620.0
t0094,DK1,-740.0,export,-71232.4
t0094,DK2,-1700.0,export,-167790.0
t0094,PL,-600.0,export,-84804.0
t0094,LT,-700.0,export,-75467.0
t0094,DE,-615.0,export,-69648.75
t0095,NO1,-2145.0,export,-131638.65
t0095,NO3,541.87,import,13124.11
t0095,NO4,600.0,import,4290.0
t0095,FI,-1500.0,export,-88620.0
t0095,DK1,-740.0,export,-71232.4
t0095,DK2,-1700.0,export,-167790.0
t0095,PL,-600.0,export,-84804.0
t0095,LT,-700.0,export,-75467.0
t0095,DE,-615.0,export,-69648.75
t0096,NO1,-2145.0,export,-131638.65
t0096,NO3,1000.0,import,24220.0
t0096,NO4,600.0,import,4290.0
t0096,FI,-1500.0,export,-88620.0
t0096,DK1,-740.0,export,-71232.4
t0096,DK2,-1700.0,export,-167790.0
t0096,PL,-600.0,export,-84804.0
t0096,LT,-700.0,export,-75467.0
t0096,DE,-615.0,export,-69648.75
t0097,NO1,-2145.0,export,-131638.65
t0097,NO3,1000.0,import,24220.0
t0097,NO4,600.0,import,4290.0
t0097,FI,-1500.0,export,-88620.0
t0097,DK1,-740.0,export,-71232.4
t0097,DK2,-1700.0,export,-167790.0
t0097,PL,-600.0,export,-84804.0
t0097,LT,-700.0,export,-75467.0
t0097,DE,-615.0,export,-69648.75
t0098,NO1,-2145.0,export,-131638.65
t0098,NO3,1000.0,import,24220.0
t0098,NO4,600.0,import,4290.0
t0098,FI,-1500.0,export,-88620.0
t0098,DK1,-740.0,export,-71232.4
t0098,DK2,-1700.0,export,-167790.0
t0098,PL,-600.0,export,-84804.0
t0098,LT,-700.0,export,-75467.0
t0098,DE,-615.0,export,-69648.75
t0099,NO1,-2145.0,export,-131638.65
t0099,NO3,1000.0,import,24220.0
t0099,NO4,600.0,import,4290.0
t0099,FI,-1500.0,export,-88620.0
t0099,DK1,-740.0,export,-71232.4
t0099,DK2,-1700.0,export,-167790.0
t0099,PL,-600.0,export,-84804.0
t0099,LT,-700.0,export,-75467.0
t0099,DE,-615.0,export,-69648.75
t0100,NO1,-2145.0,export,-131638.65
t0100,NO3,1000.0,import,24220.0
t0100,NO4,600.0,import,4290.0
t0100,FI,-1500.0,export,-88620.0
t0100,DK1,-740.0,export,-71232.4
t0100,DK2,-1700.0,export,-167790.0
t0100,PL,-600.0,export,-84804.0
t0100,LT,-700.0,export,-75467.0
t0100,DE,-615.0,export,-69648.75
t0101,NO1,-2145.0,export,-131638.65
t0101,NO3,1000.0,import,24220.0
t0101,NO4,600.0,import,4290.0
t0101,FI,-1500.0,export,-88620.0
t0101,DK1,-740.0,export,-71232.4
t0101,DK2,-1700.0,export,-167790.0
t0101,PL,-600.0,export,-84804.0
t0101,LT,-700.0,export,-75467.0
t0101,DE,-615.0,export,-69648.75
t0102,NO1,-2145.0,export,-131638.65
t0102,NO3,1000.0,import,24220.0
t0102,NO4,600.0,import,4290.0
t0102,FI,-752.46,export,-44455.2
t0102,DK1,-740.0,export,-71232.4
t0102,DK2,-1700.0,export,-167790.0
t0102,PL,-600.0,export,-84804.0
t0102,LT,-700.0,export,-75467.0
t0102,DE,-615.0,export,-69648.75
t0103,NO1,-1655.56,export,-101601.92
t0103,NO3,1000.0,import,24220.0
t0103,NO4,600.0,import,4290.0
t0103,FI,-601.67,export,-35546.43
t0103,DK1,-740.0,export,-71232.4
t0103,DK2,-1700.0,export,-167790.0
t0103,PL,-600.0,export,-84804.0
t0103,LT,-700.0,export,-75467.0
t0103,DE,-615.0,export,-69648.75
t0104,NO1,-1291.7,export,-79271.54
t0104,NO3,1000.0,import,24220.0
t0104,NO4,600.0,import,4290.0
t0104,FI,-997.87,export,-58954.4
t0104,DK1,-740.0,export,-71232.4
t0104,DK2,-1700.0,export,-167790.0
t0104,PL,-600.0,export,-84804.0
t0104,LT,-700.0,export,-75467.0
t0104,DE,-615.0,export,-69648.75
t0105,NO1,-1282.32,export,-78695.72
t0105,NO3,1000.0,import,24220.0
