timestep,plant,generation_mw
t0064,SE4_solar,0.75
t0065,SE1_hydro,3526.22
t0065,SE1_wind,2114.89
t0065,SE1_chp_district,0.0
t0065,SE1_chp_industry,0.0
t0065,SE1_gasturbine,0.0
t0065,SE1_solar,0.0
t0065,SE2_hydro,3292.65
t0065,SE2_wind,3927.32
t0065,SE2_chp_district,0.0
t0065,SE2_chp_industry,0.0
t0065,SE2_gasturbine,0.0
t0065,SE2_solar,0.0
t0065,SE3_hydro,1748.51
t0065,SE3_nuclear,5815.29
t0065,SE3_wind,900.74
t0065,SE3_chp_district,1600.8
t0065,SE3_chp_industry,420.0
t0065,SE3_gasturbine,0.0
t0065,SE3_solar,0.19
t0065,SE4_hydro,195.74
t0065,SE4_wind,707.9
t0065,SE4_chp_district,368.0
t0065,SE4_chp_industry,332.0
t0065,SE4_gasturbine,0.0
t0065,SE4_condensing,529.6
t0065,SE4_solar,0.75
t0066,SE1_hydro,3362.63
t0066,SE1_wind,2151.17
t0066,SE1_chp_district,0.0
t0066,SE1_chp_industry,0.0
t0066,SE1_gasturbine,0.0
t0066,SE1_solar,0.0
t0066,SE2_hydro,2856.99
t0066,SE2_wind,4162.85
t0066,SE2_chp_district,0.0
t0066,SE2_chp_industry,0.0
t0066,SE2_gasturbine,0.0
t0066,SE2_solar,0.0
t0066,SE3_hydro,1773.68
t0066,SE3_nuclear,5813.21
t0066,SE3_wind,928.83
t0066,SE3_chp_district,1600.8
t0066,SE3_chp_industry,420.0
t0066,SE3_gasturbine,0.0
t0066,SE3_solar,0.19
t0066,SE4_hydro,195.78
t0066,SE4_wind,703.78
t0066,SE4_chp_district,368.0
t0066,SE4_chp_industry,332.0
t0066,SE4_gasturbine,0.0
t0066,SE4_condensing,529.6
t0066,SE4_solar,0.75
t0067,SE1_hydro,2975.05
t0067,SE1_wind,2284.48
t0067,SE1_chp_district,0.0
t0067,SE1_chp_industry,0.0
t0067,SE1_gasturbine,0.0
t0067,SE1_solar,0.0
t0067,SE2_hydro,2877.31
t0067,SE2_wind,4294.77
t0067,SE2_chp_district,0.0
t0067,SE2_chp_industry,0.0
t0067,SE2_gasturbine,0.0
t0067,SE2_solar,0.0
t0067,SE3_hydro,1783.02
t0067,SE3_nuclear,5813.9
t0067,SE3_wind,951.45
t0067,SE3_chp_district,1600.8
t0067,SE3_chp_industry,420.0
t0067,SE3_gasturbine,0.0
t0067,SE3_solar,0.19
t0067,SE4_hydro,189.88
t0067,SE4_wind,697.25
t0067,SE4_chp_district,368.0
t0067,SE4_chp_industry,332.0
t0067,SE4_gasturbine,0.0
t0067,SE4_condensing,529.6
t0067,SE4_solar,0.75
t0068,SE1_hydro,3173.92
t0068,SE1_wind,2359.15
t0068,SE1_chp_district,0.0
t0068,SE1_chp_industry,0.0
t0068,SE1_gasturbine,0.0
t0068,SE1_solar,0.0
t0068,SE2_hydro,2804.97
t0068,SE2_wind,4303.06
t0068,SE2_chp_district,0.0
t0068,SE2_chp_industry,0.0
t0068,SE2_gasturbine,0.0
t0068,SE2_solar,0.0
t0068,SE3_hydro,1763.3
t0068,SE3_nuclear,5815.29
t0068,SE3_wind,949.11
t0068,SE3_chp_district,1600.8
t0068,SE3_chp_industry,420.0
t0068,SE3_gasturbine,0.0
t0068,SE3_solar,0.19
t0068,SE4_hydro,187.48
t0068,SE4_wind,655.85
t0068,SE4_chp_district,368.0
t0068,SE4_chp_industry,332.0
t0068,SE4_gasturbine,0.0
t0068,SE4_condensing,529.6
t0068,SE4_solar,0.75
t0069,SE1_hydro,3018.89
t0069,SE1_wind,2516.65
t0069,SE1_chp_district,0.0
t0069,SE1_chp_industry,0.0
t0069,SE1_gasturbine,0.0
t0069,SE1_solar,0.0
t0069,SE2_hydro,2649.73
t0069,SE2_wind,4166.99
t0069,SE2_chp_district,0.0
t0069,SE2_chp_industry,0.0
t0069,SE2_gasturbine,0.0
t0069,SE2_solar,0.0
t0069,SE3_hydro,1710.62
t0069,SE3_nuclear,5816.67
t0069,SE3_wind,925.32
t0069,SE3_chp_district,1600.8
t0069,SE3_chp_industry,420.0
t0069,SE3_gasturbine,0.0
t0069,SE3_solar,0.19
t0069,SE4_hydro,176.66
t0069,SE4_wind,598.71
t0069,SE4_chp_district,368.0
t0069,SE4_chp_industry,332.0
t0069,SE4_gasturbine,0.0
t0069,SE4_condensing,529.6
t0069,SE4_solar,0.75
t0070,SE1_hydro,1917.08
t0070,SE1_wind,2661.45
t0070,SE1_chp_district,0.0
t0070,SE1_chp_industry,0.0
t0070,SE1_gasturbine,0.0
t0070,SE1_solar,0.0
t0070,SE2_hydro,2545.69
t0070,SE2_wind,4129.0
t0070,SE2_chp_district,96.94
t0070,SE2_chp_industry,423.2
t0070,SE2_gasturbine,0.0
t0070,SE2_solar,0.0
t0070,SE3_hydro,1494.46
t0070,SE3_nuclear,5816.67
t0070,SE3_wind,925.32
t0070,SE3_chp_district,1600.8
t0070,SE3_chp_industry,420.0
t0070,SE3_gasturbine,0.0
t0070,SE3_solar,0.19
t0070,SE4_hydro,136.54
t0070,SE4_wind,541.09
t0070,SE4_chp_district,368.0
t0070,SE4_chp_industry,332.0
t0070,SE4_gasturbine,0.0
t0070,SE4_condensing,529.6
t0070,SE4_solar,0.75
t0071,SE1_hydro,1381.94
t0071,SE1_wind,2682.31
t0071,SE1_chp_district,119.2
t0071,SE1_chp_industry,93.6
t0071,SE1_gasturbine,0.0
t0071,SE1_solar,0.0
t0071,SE2_hydro,2691.99
t0071,SE2_wind,4220.87
t0071,SE2_chp_district,127.02
t0071,SE2_chp_industry,423.2
t0071,SE2_gasturbine,0.0
t0071,SE2_solar,0.0
t0071,SE3_hydro,1391.96
t0071,SE3_nuclear,5818.06
t0071,SE3_wind,901.91
t0071,SE3_chp_district,1600.8
t0071,SE3_chp_industry,420.0
t0071,SE3_gasturbine,0.0
t0071,SE3_solar,0.19
t0071,SE4_hydro,108.92
t0071,SE4_wind,468.46
t0071,SE4_chp_district,368.0
t0071,SE4_chp_industry,332.0
t0071,SE4_gasturbine,0.0
t0071,SE4_condensing,529.6
t0071,SE4_solar,0.75
t0072,SE1_hydro,1221.03
t0072,SE1_wind,2583.15
t0072,SE1_chp_district,0.0
t0072,SE1_chp_industry,93.6
t0072,SE1_gasturbine,0.0
t0072,SE1_solar,0.0
t0072,SE2_hydro,2961.03
t0072,SE2_wind,4675.35
t0072,SE2_chp_district,0.0
t0072,SE2_chp_industry,125.05
t0072,SE2_gasturbine,0.0
t0072,SE2_solar,0.0
t0072,SE3_hydro,1352.51
t0072,SE3_nuclear,5816.67
t0072,SE3_wind,939.36
t0072,SE3_chp_district,1600.8
t0072,SE3_chp_industry,420.0
t0072,SE3_gasturbine,0.0
t0072,SE3_solar,0.19
t0072,SE4_hydro,97.72
t0072,SE4_wind,421.25
t0072,SE4_chp_district,368.0
t0072,SE4_chp_industry,332.0
t0072,SE4_gasturbine,0.0
t0072,SE4_condensing,529.6
t0072,SE4_solar,0.75
t0073,SE1_hydro,1221.03
t0073,SE1_wind,2532.67
t0073,SE1_chp_district,0.0
t0073,SE1_chp_industry,93.6
t0073,SE1_gasturbine,0.0
t0073,SE1_solar,0.0
t0073,SE2_hydro,2850.49
t0073,SE2_wind,4626.31
t0073,SE2_chp_district,0.0
t0073,SE2_chp_industry,185.33
t0073,SE2_gasturbine,0.0
t0073,SE2_solar,0.0
t0073,SE3_hydro,1348.62
t0073,SE3_nuclear,5815.29
t0073,SE3_wind,943.65
t0073,SE3_chp_district,1600.8
t0073,SE3_chp_industry,420.0
t0073,SE3_gasturbine,0.0
t0073,SE3_solar,0.19
t0073,SE4_hydro,95.25
t0073,SE4_wind,345.23
t0073,SE4_chp_district,368.0
t0073,SE4_chp_industry,332.0
t0073,SE4_gasturbine,0.0
t0073,SE4_condensing,529.6
t0073,SE4_solar,0.75
t0074,SE1_hydro,1222.1
t0074,SE1_wind,2537.81
t0074,SE1_chp_district,0.0
t0074,SE1_chp_industry,93.6
t0074,SE1_gasturbine,0.0
t0074,SE1_solar,0.0
t0074,SE2_hydro,2951.28
t0074,SE2_wind,4599.37
t0074,SE2_chp_district,0.0
t0074,SE2_chp_industry,351.08
t0074,SE2_gasturbine,0.0
t0074,SE2_solar,0.0
t0074,SE3_hydro,1271.03
t0074,SE3_nuclear,5813.9
t0074,SE3_wind,926.49
t0074,SE3_chp_district,1600.8
t0074,SE3_chp_industry,420.0
t0074,SE3_gasturbine,0.0
t0074,SE3_solar,0.19
t0074,SE4_hydro,95.32
t0074,SE4_wind,280.84
t0074,SE4_chp_district,368.0
t0074,SE4_chp_industry,332.0
t0074,SE4_gasturbine,0.0
t0074,SE4_condensing,529.6
t0074,SE4_solar,0.75
t0075,SE1_hydro,1206.06
t0075,SE1_wind,2531.46
t0075,SE1_chp_district,0.0
t0075,SE1_chp_industry,93.6
t0075,SE1_gasturbine,0.0
t0075,SE1_solar,0.0
t0075,SE2_hydro,2977.29
t0075,SE2_wind,4607.66
t0075,SE2_chp_district,0.0
t0075,SE2_chp_industry,285.25
t0075,SE2_gasturbine,0.0
t0075,SE2_solar,0.0
t0075,SE3_hydro,1458.65
t0075,SE3_nuclear,5813.9
t0075,SE3_wind,924.15
t0075,SE3_chp_district,1600.8
t0075,SE3_chp_industry,420.0
t0075,SE3_gasturbine,0.0
t0075,SE3_solar,0.19
t0075,SE4_hydro,97.3
t0075,SE4_wind,235.56
t0075,SE4_chp_district,368.0
t0075,SE4_chp_industry,332.0
t0075,SE4_gasturbine,0.0
t0075,SE4_condensing,529.6
t0075,SE4_solar,0.75
t0076,SE1_hydro,1206.06
t0076,SE1_wind,2499.72
t0076,SE1_chp_district,0.0
t0076,SE1_chp_industry,93.6
t0076,SE1_gasturbine,0.0
t0076,SE1_solar,0.0
t0076,SE2_hydro,2966.72
t0076,SE2_wind,4583.49
t0076,SE2_chp_district,0.0
t0076,SE2_chp_industry,119.62
t0076,SE2_gasturbine,0.0
t0076,SE2_solar,0.0
t0076,SE3_hydro,1470.33
t0076,SE3_nuclear,5813.9
t0076,SE3_wind,878.51
t0076,SE3_chp_district,1600.8
t0076,SE3_chp_industry,420.0
t0076,SE3_gasturbine,0.0
t0076,SE3_solar,0.19
t0076,SE4_hydro,101.78
t0076,SE4_wind,187.87
t0076,SE4_chp_district,368.0
t0076,SE4_chp_industry,332.0
t0076,SE4_gasturbine,0.0
t0076,SE4_condensing,529.6
t0076,SE4_solar,0.75
t0077,SE1_hydro,1232.79
t0077,SE1_wind,2462.54
t0077,SE1_chp_district,0.0
t0077,SE1_chp_industry,93.6
t0077,SE1_gasturbine,0.0
t0077,SE1_solar,0.0
t0077,SE2_hydro,2914.7
t0077,SE2_wind,4495.77
t0077,SE2_chp_district,0.0
t0077,SE2_chp_industry,261.38
t0077,SE2_gasturbine,0.0
t0077,SE2_solar,0.0
t0077,SE3_hydro,1424.4
t0077,SE3_nuclear,5813.9
t0077,SE3_wind,895.67
t0077,SE3_chp_district,1600.8
t0077,SE3_chp_industry,420.0
t0077,SE3_gasturbine,0.0
t0077,SE3_solar,0.19
t0077,SE4_hydro,139.6
t0077,SE4_wind,157.85
t0077,SE4_chp_district,368.0
t0077,SE4_chp_industry,332.0
t0077,SE4_gasturbine,0.0
t0077,SE4_condensing,529.6
t0077,SE4_solar,0.75
t0078,SE1_hydro,1335.97
t0078,SE1_wind,2416.89
t0078,SE1_chp_district,42.96
t0078,SE1_chp_industry,93.6
t0078,SE1_gasturbine,0.0
t0078,SE1_solar,0.0
t0078,SE2_hydro,2942.34
t0078,SE2_wind,4449.49
t0078,SE2_chp_district,0.0
t0078,SE2_chp_industry,423.2
t0078,SE2_gasturbine,0.0
t0078,SE2_solar,0.0
t0078,SE3_hydro,1533.64
t0078,SE3_nuclear,5813.9
t0078,SE3_wind,910.49
t0078,SE3_chp_district,1600.8
t0078,SE3_chp_industry,420.0
t0078,SE3_gasturbine,0.0
t0078,SE3_solar,0.19
t0078,SE4_hydro,194.46
t0078,SE4_wind,156.88
t0078,SE4_chp_district,368.0
t0078,SE4_chp_industry,332.0
t0078,SE4_gasturbine,0.0
t0078,SE4_condensing,529.6
t0078,SE4_solar,1.31
t0079,SE1_hydro,1317.79
t0079,SE1_wind,2437.44
t0079,SE1_chp_district,62.43
t0079,SE1_chp_industry,93.6
t0079,SE1_gasturbine,0.0
t0079,SE1_solar,0.0
t0079,SE2_hydro,2951.28
t0079,SE2_wind,4378.35
t0079,SE2_chp_district,0.0
t0079,SE2_chp_industry,423.2
t0079,SE2_gasturbine,0.0
t0079,SE2_solar,0.0
t0079,SE3_hydro,1668.07
t0079,SE3_nuclear,5813.9
t0079,SE3_wind,912.44
t0079,SE3_chp_district,1600.8
t0079,SE3_chp_industry,420.0
t0079,SE3_gasturbine,0.0
t0079,SE3_solar,0.19
t0079,SE4_hydro,200.77
t0079,SE4_wind,154.22
t0079,SE4_chp_district,368.0
t0079,SE4_chp_industry,332.0
t0079,SE4_gasturbine,0.0
t0079,SE4_condensing,529.6
t0079,SE4_solar,1.31
t0080,SE1_hydro,1339.17
t0080,SE1_wind,2283.27
t0080,SE1_chp_district,0.0
t0080,SE1_chp_industry,93.6
t0080,SE1_gasturbine,0.0
t0080,SE1_solar,0.0
t0080,SE2_hydro,3103.27
t0080,SE2_wind,4322.4
t0080,SE2_chp_district,0.0
t0080,SE2_chp_industry,322.07
t0080,SE2_gasturbine,0.0
t0080,SE2_solar,0.0
t0080,SE3_hydro,1642.89
t0080,SE3_nuclear,5815.29
t0080,SE3_wind,948.33
t0080,SE3_chp_district,1600.8
t0080,SE3_chp_industry,420.0
t0080,SE3_gasturbine,0.0
t0080,SE3_solar,0.93
t0080,SE4_hydro,200.91
t0080,SE4_wind,170.92
t0080,SE4_chp_district,368.0
t0080,SE4_chp_industry,332.0
t0080,SE4_gasturbine,0.0
t0080,SE4_condensing,529.6
t0080,SE4_solar,1.88
t0081,SE1_hydro,1377.13
t0081,SE1_wind,2282.06
t0081,SE1_chp_district,0.0
t0081,SE1_chp_industry,93.6
t0081,SE1_gasturbine,0.0
t0081,SE1_solar,0.0
t0081,SE2_hydro,3252.83
t0081,SE2_wind,4511.65
t0081,SE2_chp_district,0.0
t0081,SE2_chp_industry,151.22
t0081,SE2_gasturbine,0.0
t0081,SE2_solar,0.1
t0081,SE3_hydro,1627.06
t0081,SE3_nuclear,5815.29
t0081,SE3_wind,993.19
t0081,SE3_chp_district,1600.8
t0081,SE3_chp_industry,420.0
t0081,SE3_gasturbine,0.0
t0081,SE3_solar,8.76
t0081,SE4_hydro,201.23
t0081,SE4_wind,195.62
t0081,SE4_chp_district,368.0
t0081,SE4_chp_industry,332.0
t0081,SE4_gasturbine,0.0
t0081,SE4_condensing,529.6
t0081,SE4_solar,8.26
t0082,SE1_hydro,1392.1
t0082,SE1_wind,2312.29
t0082,SE1_chp_district,0.0
t0082,SE1_chp_industry,93.6
t0082,SE1_gasturbine,0.0
t0082,SE1_solar,0.03
t0082,SE2_hydro,3302.41
t0082,SE2_wind,4411.5
t0082,SE2_chp_district,0.0
t0082,SE2_chp_industry,311.46
t0082,SE2_gasturbine,0.0
t0082,SE2_solar,0.41
t0082,SE3_hydro,1633.81
t0082,SE3_nuclear,5813.21
t0082,SE3_wind,960.04
t0082,SE3_chp_district,1600.8
t0082,SE3_chp_industry,420.0
t0082,SE3_gasturbine,0.0
t0082,SE3_solar,27.94
t0082,SE4_hydro,198.87
t0082,SE4_wind,192.95
t0082,SE4_chp_district,368.0
t0082,SE4_chp_industry,332.0
t0082,SE4_gasturbine,0.0
t0082,SE4_condensing,529.6
t0082,SE4_solar,24.03
t0083,SE1_hydro,1380.87
t0083,SE1_wind,2303.83
t0083,SE1_chp_district,119.2
t0083,SE1_chp_industry,93.6
t0083,SE1_gasturbine,0.0
t0083,SE1_solar,0.03
t0083,SE2_hydro,3378.81
t0083,SE2_wind,4414.26
t0083,SE2_chp_district,19.49
t0083,SE2_chp_industry,423.2
t0083,SE2_gasturbine,0.0
t0083,SE2_solar,0.61
t0083,SE3_hydro,1630.18
t0083,SE3_nuclear,5818.06
t0083,SE3_wind,843.01
t0083,SE3_chp_district,1600.8
t0083,SE3_chp_industry,420.0
t0083,SE3_gasturbine,0.0
t0083,SE3_solar,39.5
t0083,SE4_hydro,200.08
t0083,SE4_wind,196.1
t0083,SE4_chp_district,368.0
t0083,SE4_chp_industry,332.0
t0083,SE4_gasturbine,0.0
t0083,SE4_condensing,529.6
t0083,SE4_solar,35.66
t0084,SE1_hydro,1307.1
t0084,SE1_wind,2171.42
t0084,SE1_chp_district,119.2
t0084,SE1_chp_industry,93.6
t0084,SE1_gasturbine,0.0
t0084,SE1_solar,0.02
t0084,SE2_hydro,3475.53
t0084,SE2_wind,4312.73
t0084,SE2_chp_district,182.76
t0084,SE2_chp_industry,423.2
t0084,SE2_gasturbine,0.0
t0084,SE2_solar,0.71
t0084,SE3_hydro,1585.54
t0084,SE3_nuclear,5820.14
t0084,SE3_wind,828.57
t0084,SE3_chp_district,1600.8
t0084,SE3_chp_industry,420.0
t0084,SE3_gasturbine,0.0
t0084,SE3_solar,35.77
t0084,SE4_hydro,190.71
t0084,SE4_wind,242.58
t0084,SE4_chp_district,368.0
t0084,SE4_chp_industry,332.0
t0084,SE4_gasturbine,0.0
t0084,SE4_condensing,529.6
t0084,SE4_solar,31.35
t0085,SE1_hydro,1134.42
t0085,SE1_wind,2023.9
t0085,SE1_chp_district,119.2
t0085,SE1_chp_industry,93.6
t0085,SE1_gasturbine,0.0
t0085,SE1_solar,0.02
t0085,SE2_hydro,3739.69
t0085,SE2_wind,4168.37
t0085,SE2_chp_district,185.6
t0085,SE2_chp_industry,423.2
t0085,SE2_gasturbine,0.0
t0085,SE2_solar,0.41
t0085,SE3_hydro,1579.06
t0085,SE3_nuclear,5813.9
t0085,SE3_wind,885.53
t0085,SE3_chp_district,1600.8
t0085,SE3_chp_industry,420.0
t0085,SE3_gasturbine,0.0
t0085,SE3_solar,22.54
t0085,SE4_hydro,188.11
t0085,SE4_wind,324.41
t0085,SE4_chp_district,368.0
t0085,SE4_chp_industry,332.0
t0085,SE4_gasturbine,0.0
t0085,SE4_condensing,529.6
t0085,SE4_solar,19.15
t0086,SE1_hydro,1338.1
t0086,SE1_wind,1946.51
t0086,SE1_chp_district,119.2
t0086,SE1_chp_industry,93.6
t0086,SE1_gasturbine,0.0
t0086,SE1_solar,0.0
t0086,SE2_hydro,3932.33
t0086,SE2_wind,4027.47
t0086,SE2_chp_district,185.6
t0086,SE2_chp_industry,423.2
t0086,SE2_gasturbine,0.0
t0086,SE2_solar,0.08
t0086,SE3_hydro,1554.4
t0086,SE3_nuclear,5816.67
t0086,SE3_wind,985.0
t0086,SE3_chp_district,1600.8
t0086,SE3_chp_industry,420.0
t0086,SE3_gasturbine,0.0
t0086,SE3_solar,4.84
t0086,SE4_hydro,198.41
t0086,SE4_wind,446.67
t0086,SE4_chp_district,368.0
t0086,SE4_chp_industry,332.0
t0086,SE4_gasturbine,0.0
t0086,SE4_condensing,529.6
t0086,SE4_solar,6.01
t0087,SE1_hydro,1367.51
t0087,SE1_wind,1835.87
t0087,SE1_chp_district,94.53
t0087,SE1_chp_industry,93.6
t0087,SE1_gasturbine,0.0
t0087,SE1_solar,0.0
t0087,SE2_hydro,3984.35
t0087,SE2_wind,3977.74
t0087,SE2_chp_district,0.0
t0087,SE2_chp_industry,423.2
t0087,SE2_gasturbine,0.0
t0087,SE2_solar,0.0
t0087,SE3_hydro,1538.06
t0087,SE3_nuclear,5818.06
t0087,SE3_wind,1118.42
t0087,SE3_chp_district,1600.8
t0087,SE3_chp_industry,420.0
t0087,SE3_gasturbine,0.0
t0087,SE3_solar,0.56
t0087,SE4_hydro,194.39
t0087,SE4_wind,598.23
t0087,SE4_chp_district,368.0
t0087,SE4_chp_industry,332.0
t0087,SE4_gasturbine,0.0
t0087,SE4_condensing,529.6
t0087,SE4_solar,1.88
t0088,SE1_hydro,1368.04
t0088,SE1_wind,1774.5
t0088,SE1_chp_district,0.0
t0088,SE1_chp_industry,93.6
t0088,SE1_gasturbine,0.0
t0088,SE1_solar,0.0
t0088,SE2_hydro,3997.35
t0088,SE2_wind,3974.98
t0088,SE2_chp_district,0.0
t0088,SE2_chp_industry,415.54
t0088,SE2_gasturbine,0.0
t0088,SE2_solar,0.0
t0088,SE3_hydro,1541.43
t0088,SE3_nuclear,5816.67
t0088,SE3_wind,1316.2
t0088,SE3_chp_district,1600.8
t0088,SE3_chp_industry,420.0
t0088,SE3_gasturbine,0.0
t0088,SE3_solar,0.19
t0088,SE4_hydro,195.26
t0088,SE4_wind,763.83
t0088,SE4_chp_district,368.0
t0088,SE4_chp_industry,332.0
t0088,SE4_gasturbine,0.0
t0088,SE4_condensing,529.6
t0088,SE4_solar,0.56
t0089,SE1_hydro,1387.29
t0089,SE1_wind,1928.67
t0089,SE1_chp_district,108.44
t0089,SE1_chp_industry,93.6
t0089,SE1_gasturbine,0.0
t0089,SE1_solar,0.0
t0089,SE2_hydro,3974.59
t0089,SE2_wind,3985.34
t0089,SE2_chp_district,0.0
t0089,SE2_chp_industry,423.2
t0089,SE2_gasturbine,0.0
t0089,SE2_solar,0.0
t0089,SE3_hydro,1541.95
t0089,SE3_nuclear,5815.98
t0089,SE3_wind,1435.57
t0089,SE3_chp_district,1600.8
t0089,SE3_chp_industry,420.0
t0089,SE3_gasturbine,0.0
t0089,SE3_solar,0.19
t0089,SE4_hydro,193.56
t0089,SE4_wind,922.16
t0089,SE4_chp_district,368.0
t0089,SE4_chp_industry,332.0
t0089,SE4_gasturbine,0.0
t0089,SE4_condensing,529.6
t0089,SE4_solar,1.13
t0090,SE1_hydro,1381.94
t0090,SE1_wind,1956.49
t0090,SE1_chp_district,119.2
t0090,SE1_chp_industry,93.6
t0090,SE1_gasturbine,0.0
t0090,SE1_solar,0.0
t0090,SE2_hydro,4033.93
t0090,SE2_wind,3987.41
t0090,SE2_chp_district,185.6
t0090,SE2_chp_industry,423.2
t0090,SE2_gasturbine,0.0
t0090,SE2_solar,0.0
t0090,SE3_hydro,1479.41
t0090,SE3_nuclear,5815.98
t0090,SE3_wind,1555.33
t0090,SE3_chp_district,1600.8
t0090,SE3_chp_industry,420.0
t0090,SE3_gasturbine,0.0
t0090,SE3_solar,0.19
t0090,SE4_hydro,193.52
t0090,SE4_wind,1051.2
t0090,SE4_chp_district,368.0
t0090,SE4_chp_industry,332.0
t0090,SE4_gasturbine,0.0
t0090,SE4_condensing,529.6
t0090,SE4_solar,0.56
t0091,SE1_hydro,1316.19
t0091,SE1_wind,2008.48
t0091,SE1_chp_district,119.2
t0091,SE1_chp_industry,93.6
t0091,SE1_gasturbine,0.0
t0091,SE1_solar,0.0
t0091,SE2_hydro,4065.63
t0091,SE2_wind,3797.47
t0091,SE2_chp_district,153.59
t0091,SE2_chp_industry,423.2
t0091,SE2_gasturbine,0.0
t0091,SE2_solar,0.0
t0091,SE3_hydro,1469.81
t0091,SE3_nuclear,5813.9
t0091,SE3_wind,1687.57
t0091,SE3_chp_district,1600.8
t0091,SE3_chp_industry,420.0
t0091,SE3_gasturbine,0.0
t0091,SE3_solar,0.19
t0091,SE4_hydro,189.12
t0091,SE4_wind,1187.02
t0091,SE4_chp_district,368.0
t0091,SE4_chp_industry,332.0
t0091,SE4_gasturbine,0.0
t0091,SE4_condensing,529.6
t0091,SE4_solar,0.56
t0092,SE1_hydro,1354.68
t0092,SE1_wind,2032.36
t0092,SE1_chp_district,119.2
t0092,SE1_chp_industry,93.6
t0092,SE1_gasturbine,0.0
t0092,SE1_solar,0.0
t0092,SE2_hydro,4138.78
t0092,SE2_wind,3648.97
t0092,SE2_chp_district,185.6
t0092,SE2_chp_industry,423.2
t0092,SE2_gasturbine,0.0
t0092,SE2_solar,0.0
t0092,SE3_hydro,1252.61
t0092,SE3_nuclear,5811.12
t0092,SE3_wind,1863.9
t0092,SE3_chp_district,1600.8
t0092,SE3_chp_industry,420.0
t0092,SE3_gasturbine,0.0
t0092,SE3_solar,0.19
t0092,SE4_hydro,173.22
t0092,SE4_wind,1271.51
t0092,SE4_chp_district,368.0
t0092,SE4_chp_industry,332.0
t0092,SE4_gasturbine,0.0
t0092,SE4_condensing,529.6
t0092,SE4_solar,0.56
t0093,SE1_hydro,1263.26
t0093,SE1_wind,2003.04
t0093,SE1_chp_district,119.2
t0093,SE1_chp_industry,93.6
t0093,SE1_gasturbine,0.0
t0093,SE1_solar,0.0
t0093,SE2_hydro,4244.44
t0093,SE2_wind,3566.08
t0093,SE2_chp_district,159.82
t0093,SE2_chp_industry,423.2
t0093,SE2_gasturbine,0.0
t0093,SE2_solar,0.0
t0093,SE3_hydro,1207.45
t0093,SE3_nuclear,5809.04
t0093,SE3_wind,1957.91
t0093,SE3_chp_district,1600.8
t0093,SE3_chp_industry,420.0
t0093,SE3_gasturbine,0.0
t0093,SE3_solar,0.19
t0093,SE4_hydro,159.45
t0093,SE4_wind,1337.12
t0093,SE4_chp_district,368.0
t0093,SE4_chp_industry,332.0
t0093,SE4_gasturbine,0.0
t0093,SE4_condensing,529.6
t0093,SE4_solar,0.56
t0094,SE1_hydro,1829.4
t0094,SE1_wind,1841.91
t0094,SE1_chp_district,0.0
t0094,SE1_chp_industry,0.0
t0094,SE1_gasturbine,0.0
t0094,SE1_solar,0.0
t0094,SE2_hydro,5148.28
t0094,SE2_wind,3474.91
t0094,SE2_chp_district,0.0
t0094,SE2_chp_industry,0.0
t0094,SE2_gasturbine,0.0
t0094,SE2_solar,0.0
t0094,SE3_hydro,1206.68
t0094,SE3_nuclear,5806.27
t0094,SE3_wind,2005.5
t0094,SE3_chp_district,1405.9
t0094,SE3_chp_industry,420.0
t0094,SE3_gasturbine,0.0
t0094,SE3_solar,0.19
t0094,SE4_hydro,132.94
t0094,SE4_wind,1401.03
t0094,SE4_chp_district,368.0
t0094,SE4_chp_industry,332.0
t0094,SE4_gasturbine,0.0
t0094,SE4_condensing,0.0
t0094,SE4_solar,0.56
t0095,SE1_hydro,1644.43
t0095,SE1_wind,1758.78
t0095,SE1_chp_district,0.0
t0095,SE1_chp_industry,0.0
t0095,SE1_gasturbine,0.0
t0095,SE1_solar,0.0
t0095,SE2_hydro,5115.76
t0095,SE2_wind,3391.34
t0095,SE2_chp_district,0.0
t0095,SE2_chp_industry,0.0
t0095,SE2_gasturbine,0.0
t0095,SE2_solar,0.0
t0095,SE3_hydro,1181.76
t0095,SE3_nuclear,5809.04
t0095,SE3_wind,2035.54
t0095,SE3_chp_district,773.56
t0095,SE3_chp_industry,420.0
t0095,SE3_gasturbine,0.0
t0095,SE3_solar,0.19
t0095,SE4_hydro,113.16
t0095,SE4_wind,1448.0
t0095,SE4_chp_district,368.0
t0095,SE4_chp_industry,332.0
t0095,SE4_gasturbine,0.0
t0095,SE4_condensing,0.0
t0095,SE4_solar,0.56
t0096,SE1_hydro,1353.07
t0096,SE1_wind,1668.39
t0096,SE1_chp_district,0.0
t0096,SE1_chp_industry,93.6
t0096,SE1_gasturbine,0.0
t0096,SE1_solar,0.0
t0096,SE2_hydro,4881.68
t0096,SE2_wind,3325.72
t0096,SE2_chp_district,0.0
t0096,SE2_chp_industry,23.41
t0096,SE2_gasturbine,0.0
t0096,SE2_solar,0.0
t0096,SE3_hydro,1098.46
t0096,SE3_nuclear,5811.12
t0096,SE3_wind,2088.6
t0096,SE3_chp_district,292.51
t0096,SE3_chp_industry,420.0
t0096,SE3_gasturbine,0.0
t0096,SE3_solar,0.19
t0096,SE4_hydro,108.75
t0096,SE4_wind,1472.94
t0096,SE4_chp_district,368.0
t0096,SE4_chp_industry,332.0
t0096,SE4_gasturbine,0.0
t0096,SE4_condensing,0.0
t0096,SE4_solar,0.56
