timestep,plant,generation_mw
2024-07-15 13:00:00,SE4_chp_industry,0.0
2024-07-15 13:00:00,SE4_gasturbine,0.0
2024-07-15 13:00:00,SE4_condensing,0.0
2024-07-15 13:00:00,SE4_solar,379.38
2024-07-15 14:00:00,SE1_hydro,2199.73
2024-07-15 14:00:00,SE1_wind,186.73
2024-07-15 14:00:00,SE1_chp_district,0.0
2024-07-15 14:00:00,SE1_chp_industry,0.0
2024-07-15 14:00:00,SE1_gasturbine,0.0
2024-07-15 14:00:00,SE1_solar,1.8
2024-07-15 14:00:00,SE2_hydro,3185.94
2024-07-15 14:00:00,SE2_wind,557.06
2024-07-15 14:00:00,SE2_chp_district,0.0
2024-07-15 14:00:00,SE2_chp_industry,0.0
2024-07-15 14:00:00,SE2_gasturbine,0.0
2024-07-15 14:00:00,SE2_solar,29.69
2024-07-15 14:00:00,SE3_hydro,1375.31
2024-07-15 14:00:00,SE3_nuclear,4716.0
2024-07-15 14:00:00,SE3_wind,751.87
2024-07-15 14:00:00,SE3_chp_district,0.0
2024-07-15 14:00:00,SE3_chp_industry,0.0
2024-07-15 14:00:00,SE3_gasturbine,0.0
2024-07-15 14:00:00,SE3_solar,275.05
2024-07-15 14:00:00,SE4_hydro,125.85
2024-07-15 14:00:00,SE4_wind,669.86
2024-07-15 14:00:00,SE4_chp_district,0.0
2024-07-15 14:00:00,SE4_chp_industry,0.0
2024-07-15 14:00:00,SE4_gasturbine,0.0
2024-07-15 14:00:00,SE4_condensing,0.0
2024-07-15 14:00:00,SE4_solar,305.06
2024-07-15 15:00:00,SE1_hydro,2470.17
2024-07-15 15:00:00,SE1_wind,150.01
2024-07-15 15:00:00,SE1_chp_district,0.0
2024-07-15 15:00:00,SE1_chp_industry,0.0
2024-07-15 15:00:00,SE1_gasturbine,0.0
2024-07-15 15:00:00,SE1_solar,1.49
2024-07-15 15:00:00,SE2_hydro,3738.34
2024-07-15 15:00:00,SE2_wind,597.89
2024-07-15 15:00:00,SE2_chp_district,0.0
2024-07-15 15:00:00,SE2_chp_industry,0.0
2024-07-15 15:00:00,SE2_gasturbine,0.0
2024-07-15 15:00:00,SE2_solar,20.55
2024-07-15 15:00:00,SE3_hydro,1394.33
2024-07-15 15:00:00,SE3_nuclear,4715.0
2024-07-15 15:00:00,SE3_wind,688.82
2024-07-15 15:00:00,SE3_chp_district,0.0
2024-07-15 15:00:00,SE3_chp_industry,0.0
2024-07-15 15:00:00,SE3_gasturbine,0.0
2024-07-15 15:00:00,SE3_solar,203.51
2024-07-15 15:00:00,SE4_hydro,166.58
2024-07-15 15:00:00,SE4_wind,568.89
2024-07-15 15:00:00,SE4_chp_district,0.0
2024-07-15 15:00:00,SE4_chp_industry,0.0
2024-07-15 15:00:00,SE4_gasturbine,0.0
2024-07-15 15:00:00,SE4_condensing,0.0
2024-07-15 15:00:00,SE4_solar,227.66
2024-07-15 16:00:00,SE1_hydro,2507.43
2024-07-15 16:00:00,SE1_wind,115.72
2024-07-15 16:00:00,SE1_chp_district,0.0
2024-07-15 16:00:00,SE1_chp_industry,0.0
2024-07-15 16:00:00,SE1_gasturbine,0.0
2024-07-15 16:00:00,SE1_solar,0.81
2024-07-15 16:00:00,SE2_hydro,4218.96
2024-07-15 16:00:00,SE2_wind,591.59
2024-07-15 16:00:00,SE2_chp_district,0.0
2024-07-15 16:00:00,SE2_chp_industry,0.0
2024-07-15 16:00:00,SE2_gasturbine,0.0
