timestep,SE1_chp,SE1_gasturbine,SE1_hydro,SE1_solar,SE1_wind,SE2_chp,SE2_gasturbine,SE2_hydro,SE2_solar,SE2_wind,SE3_chp,SE3_gasturbine,SE3_hydro,SE3_nuclear,SE3_solar,SE3_wind,SE4_chp,SE4_condensing,SE4_gasturbine,SE4_hydro,SE4_solar,SE4_wind,SE1_chp_district,SE1_chp_industry,SE2_chp_district,SE2_chp_industry,SE3_chp_district,SE3_chp_industry,SE4_chp_district,SE4_chp_industry
2024-07-16 22:00:00,0.015563909774436089,0.0,0.2264702581369248,0.0,0.09284816407542176,0.025243101182654402,0.0,0.4831323818897638,0.0,0.07850296800347474,0.06729612034837688,0.00022123893805309737,0.568485549132948,0.6781029263370333,0.00016103059581320451,0.08348628556780313,0.08577142857142857,0.0,0.0,0.6051873198847262,0.00012786361214704316,0.06586534489880215,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
2024-07-16 23:00:00,0.01631578947368421,0.0,0.21112607557052002,0.0,0.05886536553092954,0.025374507227332456,0.0,0.4744242125984252,0.0,0.08325756478934414,0.06693586698337292,0.00011061946902654868,0.5686705202312139,0.6783912354043534,0.0001825013419216318,0.08274288643937451,0.07821714285714286,0.0,0.0,0.6045533141210375,0.00012253596164091637,0.07864931846344486,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
2024-07-17 00:00:00,0.015563909774436089,0.0,0.2078395061728395,0.0,0.0458617267614952,0.025505913272010513,0.0,0.46567544291338586,0.0,0.07251339221080064,0.06693190815518606,0.00011061946902654868,0.5662543352601156,0.6783912354043534,0.00011808910359634998,0.09169956421430403,0.08473142857142857,0.0,0.0,0.605014409221902,0.00012253596164091637,0.09452292441140026,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
2024-07-17 01:00:00,0.01593984962406015,0.0,0.18022633744855968,0.001724137931034483,0.04268938140919617,0.02563731931668857,0.0,0.4575910433070866,0.00014705882352941175,0.06489503402345446,0.06696357878068092,0.00011061946902654868,0.5655992292870906,0.6786795444716737,0.00011808910359634998,0.100612663419636,0.09109714285714285,0.0,0.0,0.5892219020172911,0.00012253596164091637,0.11630731102850062,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
2024-07-17 02:00:00,0.01593984962406015,0.0,0.18065656565656565,0.010689655172413793,0.027681111478663582,0.02590013140604468,0.0,0.4397096456692913,0.0007352941176470588,0.06723613725206312,0.06715756136183688,0.00011061946902654868,0.5658265895953757,0.6783912354043534,0.00031132581857219537,0.1268572160984363,0.09002285714285714,0.0,0.0,0.5821613832853025,0.00014384656366542355,0.13501445683601818,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
2024-07-17 03:00:00,0.017067669172932332,0.0,0.18069584736251404,0.028620689655172414,0.014320211710221634,0.027214191852825233,0.0,0.43916830708661414,0.0038725490196078434,0.06681192992616188,0.0681631037212985,0.00011061946902654868,0.5666435452793834,0.6783912354043534,0.0036446591519055287,0.14961548320943346,0.08854857142857143,0.0,0.0,0.5813544668587896,0.0020724560468833243,0.1736761668731929,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
2024-07-17 04:00:00,0.018947368421052633,0.0,0.21143097643097641,0.05758620689655172,0.010188554416142904,0.02747700394218134,0.0,0.47766855314960627,0.009901960784313726,0.06945996814825539,0.07193190815518606,0.00011061946902654868,0.5556994219653179,0.6785353899380135,0.01227589908749329,0.169705203793899,0.09321142857142857,0.0,0.0,0.5805763688760807,0.01597229621736814,0.19003304419661296,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
2024-07-17 05:00:00,0.021954887218045113,0.0,0.2837710437710438,0.09517241379310344,0.006814422758848826,0.02944809461235217,0.0,0.5126636318897638,0.02127450980392157,0.07512668307514116,0.0786658749010293,0.00022123893805309737,0.597063583815029,0.6786795444716737,0.027348362855609234,0.19104075877980006,0.09637714285714286,0.0,0.0,0.5879827089337176,0.040015982951518383,0.19902932672449403,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
2024-07-17 06:00:00,0.025338345864661656,0.0,0.3172615039281706,0.14413793103448275,0.006834270592127026,0.029842312746386334,0.0,0.5060223917322835,0.03715686274509804,0.095536412335312,0.09114014251781473,0.000331858407079646,0.5987360308285163,0.6786795444716737,0.06383252818035427,0.21691617533965651,0.10092571428571429,0.0,0.00015748031496062994,0.5881268011527377,0.06701118806606286,0.2105658818669971,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
2024-07-17 07:00:00,0.028721804511278193,0.0,0.2878264122708567,0.1893103448275862,0.012428051604366523,0.03102496714848883,0.0,0.5041769192913386,0.05068627450980392,0.13310554509917474,0.10460015835312748,0.000331858407079646,0.6193680154142582,0.6788236990053337,0.1136231884057971,0.2412560881825173,0.10965714285714286,0.0,0.00015748031496062994,0.5784438040345822,0.11344698987746404,0.22365138372573318,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
